i,j,k
34,43,30
35,20,30
35,21,30
35,22,30
35,23,30
35,24,30
35,25,30
35,26,30
35,27,30
35,28,30
35,29,30
35,30,30
35,31,30
35,32,30
35,33,30
35,34,30
35,35,30
35,36,30
35,37,30
35,38,30
35,39,30
35,40,30
35,41,30
35,42,30
35,43,30
36,21,30
36,22,30
36,23,30
36,24,30
36,25,30
36,26,30
36,27,30
36,28,30
36,29,30
36,30,30
36,31,30
36,32,30
36,33,30
36,34,30
36,35,30
36,36,30
36,37,30
36,38,30
36,39,30
36,40,30
36,41,30
36,42,30
37,21,30
37,22,30
37,23,30
37,24,30
37,25,30
37,26,30
37,27,30
37,28,30
37,29,30
37,30,30
37,31,30
37,32,30
37,33,30
37,34,30
37,35,30
37,36,30
37,37,30
37,38,30
37,39,30
37,40,30
37,41,30
37,42,30
38,22,30
38,23,30
38,24,30
38,25,30
38,26,30
38,27,30
38,28,30
38,29,30
38,30,30
38,31,30
38,32,30
38,33,30
38,34,30
38,35,30
38,36,30
38,37,30
38,38,30
38,39,30
38,40,30
38,41,30
39,23,30
39,24,30
39,25,30
39,26,30
39,27,30
39,28,30
39,29,30
39,30,30
39,31,30
39,32,30
39,33,30
39,34,30
39,35,30
39,36,30
39,37,30
39,38,30
39,39,30
39,40,30
40,24,30
40,25,30
40,26,30
40,27,30
40,28,30
40,29,30
40,30,30
40,31,30
40,32,30
40,33,30
40,34,30
40,35,30
40,36,30
40,37,30
40,38,30
40,39,30
41,25,30
41,26,30
41,27,30
41,28,30
41,29,30
41,30,30
41,31,30
41,32,30
41,33,30
41,34,30
41,35,30
41,36,30
41,37,30
41,38,30
42,26,30
42,27,30
42,28,30
42,29,30
42,30,30
42,31,30
42,32,30
42,33,30
42,34,30
42,35,30
42,36,30
42,37,30
43,28,30
43,29,30
43,30,30
43,31,30
43,32,30
43,33,30
43,34,30
43,35,30
20,28,31
20,29,31
20,30,31
20,31,31
20,32,31
20,33,31
20,34,31
20,35,31
21,26,31
21,27,31
21,28,31
21,29,31
21,30,31
21,31,31
21,32,31
21,33,31
21,34,31
21,35,31
21,36,31
21,37,31
22,25,31
22,26,31
22,27,31
22,28,31
22,29,31
22,30,31
22,31,31
22,32,31
22,33,31
22,34,31
22,35,31
22,36,31
22,37,31
22,38,31
23,24,31
23,25,31
23,26,31
23,27,31
23,28,31
23,29,31
23,30,31
23,31,31
23,32,31
23,33,31
23,34,31
23,35,31
23,36,31
23,37,31
23,38,31
23,39,31
24,23,31
24,24,31
24,25,31
24,26,31
24,27,31
24,28,31
24,29,31
24,30,31
24,31,31
24,32,31
24,33,31
24,34,31
24,35,31
24,36,31
24,37,31
24,38,31
24,39,31
24,40,31
25,22,31
25,23,31
25,24,31
25,25,31
25,26,31
25,27,31
25,28,31
25,29,31
25,30,31
25,31,31
25,32,31
25,33,31
25,34,31
25,35,31
25,36,31
25,37,31
25,38,31
25,39,31
25,40,31
25,41,31
26,21,31
26,22,31
26,23,31
26,24,31
26,25,31
26,26,31
26,27,31
26,28,31
26,29,31
26,30,31
26,31,31
26,32,31
26,33,31
26,34,31
26,35,31
26,36,31
26,37,31
26,38,31
26,39,31
26,40,31
26,41,31
26,42,31
27,21,31
27,22,31
27,23,31
27,24,31
27,25,31
27,26,31
27,27,31
27,28,31
27,29,31
27,30,31
27,31,31
27,32,31
27,33,31
27,34,31
27,35,31
27,36,31
27,37,31
27,38,31
27,39,31
27,40,31
27,41,31
27,42,31
28,20,31
28,21,31
28,22,31
28,23,31
28,24,31
28,25,31
28,26,31
28,27,31
28,28,31
28,29,31
28,30,31
28,31,31
28,32,31
28,33,31
28,34,31
28,35,31
28,36,31
28,37,31
28,38,31
28,39,31
28,40,31
28,41,31
28,42,31
28,43,31
29,20,31
29,21,31
29,22,31
29,23,31
29,24,31
29,25,31
29,26,31
29,27,31
29,28,31
29,29,31
29,30,31
29,31,31
29,32,31
29,33,31
29,34,31
29,35,31
29,36,31
29,37,31
29,38,31
29,39,31
29,40,31
29,41,31
29,42,31
29,43,31
30,20,31
30,21,31
30,22,31
30,23,31
30,24,31
30,25,31
30,26,31
30,27,31
30,28,31
30,29,31
30,30,31
30,31,31
30,32,31
30,33,31
30,34,31
30,35,31
30,36,31
30,37,31
30,38,31
30,39,31
30,40,31
30,41,31
30,42,31
30,43,31
31,20,31
31,21,31
31,22,31
31,23,31
31,24,31
31,25,31
31,26,31
31,27,31
31,28,31
31,29,31
31,30,31
31,31,31
31,32,31
31,33,31
31,34,31
31,35,31
31,36,31
31,37,31
31,38,31
31,39,31
31,40,31
31,41,31
31,42,31
31,43,31
32,20,31
32,21,31
32,22,31
32,23,31
32,24,31
32,25,31
32,26,31
32,27,31
32,28,31
32,29,31
32,30,31
32,31,31
32,32,31
32,33,31
32,34,31
32,35,31
32,36,31
32,37,31
32,38,31
32,39,31
32,40,31
32,41,31
32,42,31
32,43,31
33,20,31
33,21,31
33,22,31
33,23,31
33,24,31
33,25,31
33,26,31
33,27,31
33,28,31
33,29,31
33,30,31
33,31,31
33,32,31
33,33,31
33,34,31
33,35,31
33,36,31
33,37,31
33,38,31
33,39,31
33,40,31
33,41,31
33,42,31
33,43,31
34,20,31
34,21,31
34,22,31
34,23,31
34,24,31
34,25,31
34,26,31
34,27,31
34,28,31
34,29,31
34,30,31
34,31,31
34,32,31
34,33,31
34,34,31
34,35,31
34,36,31
34,37,31
34,38,31
34,39,31
34,40,31
34,41,31
34,42,31
34,43,31
35,20,31
35,21,31
35,22,31
35,23,31
35,24,31
35,25,31
35,26,31
35,27,31
35,28,31
35,29,31
35,30,31
35,31,31
35,32,31
35,33,31
35,34,31
35,35,31
35,36,31
35,37,31
35,38,31
35,39,31
35,40,31
35,41,31
35,42,31
35,43,31
36,21,31
36,22,31
36,23,31
36,24,31
36,25,31
36,26,31
36,27,31
36,28,31
36,29,31
36,30,31
36,31,31
36,32,31
36,33,31
36,34,31
36,35,31
36,36,31
36,37,31
36,38,31
36,39,31
36,40,31
36,41,31
36,42,31
37,21,31
37,22,31
37,23,31
37,24,31
37,25,31
37,26,31
37,27,31
37,28,31
37,29,31
37,30,31
37,31,31
37,32,31
37,33,31
37,34,31
37,35,31
37,36,31
37,37,31
37,38,31
37,39,31
37,40,31
37,41,31
37,42,31
38,22,31
38,23,31
38,24,31
38,25,31
38,26,31
38,27,31
38,28,31
38,29,31
38,30,31
38,31,31
38,32,31
38,33,31
38,34,31
38,35,31
38,36,31
38,37,31
38,38,31
38,39,31
38,40,31
38,41,31
39,23,31
39,24,31
39,25,31
39,26,31
39,27,31
39,28,31
39,29,31
39,30,31
39,31,31
39,32,31
39,33,31
39,34,31
39,35,31
39,36,31
39,37,31
39,38,31
39,39,31
39,40,31
40,24,31
40,25,31
40,26,31
40,27,31
40,28,31
40,29,31
40,30,31
40,31,31
40,32,31
40,33,31
40,34,31
40,35,31
40,36,31
40,37,31
40,38,31
40,39,31
41,25,31
41,26,31
41,27,31
41,28,31
41,29,31
41,30,31
41,31,31
41,32,31
41,33,31
41,34,31
41,35,31
41,36,31
41,37,31
41,38,31
42,26,31
42,27,31
42,28,31
42,29,31
42,30,31
42,31,31
42,32,31
42,33,31
42,34,31
42,35,31
42,36,31
42,37,31
43,28,31
43,29,31
43,30,31
43,31,31
43,32,31
43,33,31
43,34,31
43,35,31
20,28,32
20,29,32
20,30,32
20,31,32
20,32,32
20,33,32
20,34,32
20,35,32
21,26,32
21,27,32
21,28,32
21,29,32
21,30,32
21,31,32
21,32,32
21,33,32
21,34,32
21,35,32
21,36,32
21,37,32
22,25,32
22,26,32
22,27,32
22,28,32
22,29,32
22,30,32
22,31,32
22,32,32
22,33,32
22,34,32
22,35,32
22,36,32
22,37,32
22,38,32
23,24,32
23,25,32
23,26,32
23,27,32
23,28,32
23,29,32
23,30,32
23,31,32
23,32,32
23,33,32
23,34,32
23,35,32
23,36,32
23,37,32
23,38,32
23,39,32
24,23,32
24,24,32
24,25,32
24,26,32
24,27,32
24,28,32
24,29,32
24,30,32
24,31,32
24,32,32
24,33,32
24,34,32
24,35,32
24,36,32
24,37,32
24,38,32
24,39,32
24,40,32
25,22,32
25,23,32
25,24,32
25,25,32
25,26,32
25,27,32
25,28,32
25,29,32
25,30,32
25,31,32
25,32,32
25,33,32
25,34,32
25,35,32
25,36,32
25,37,32
25,38,32
25,39,32
25,40,32
25,41,32
26,21,32
26,22,32
26,23,32
26,24,32
26,25,32
26,26,32
26,27,32
26,28,32
26,29,32
26,30,32
26,31,32
26,32,32
26,33,32
26,34,32
26,35,32
26,36,32
26,37,32
26,38,32
26,39,32
26,40,32
26,41,32
26,42,32
27,21,32
27,22,32
27,23,32
27,24,32
27,25,32
27,26,32
27,27,32
27,28,32
27,29,32
27,30,32
27,31,32
27,32,32
27,33,32
27,34,32
27,35,32
27,36,32
27,37,32
27,38,32
27,39,32
27,40,32
27,41,32
27,42,32
28,20,32
28,21,32
28,22,32
28,23,32
28,24,32
28,25,32
28,26,32
28,27,32
28,28,32
28,29,32
28,30,32
28,31,32
28,32,32
28,33,32
28,34,32
28,35,32
28,36,32
28,37,32
28,38,32
28,39,32
28,40,32
28,41,32
28,42,32
28,43,32
29,20,32
29,21,32
29,22,32
29,23,32
29,24,32
29,25,32
29,26,32
29,27,32
29,28,32
29,29,32
29,30,32
29,31,32
29,32,32
29,33,32
29,34,32
29,35,32
29,36,32
29,37,32
29,38,32
29,39,32
29,40,32
29,41,32
29,42,32
29,43,32
30,20,32
30,21,32
30,22,32
30,23,32
30,24,32
30,25,32
30,26,32
30,27,32
30,28,32
30,29,32
30,30,32
30,31,32
30,32,32
30,33,32
30,34,32
30,35,32
30,36,32
30,37,32
30,38,32
30,39,32
30,40,32
30,41,32
30,42,32
30,43,32
31,20,32
31,21,32
31,22,32
31,23,32
31,24,32
31,25,32
31,26,32
31,27,32
31,28,32
31,29,32
31,30,32
31,31,32
31,32,32
31,33,32
31,34,32
31,35,32
31,36,32
31,37,32
31,38,32
31,39,32
31,40,32
31,41,32
31,42,32
31,43,32
32,20,32
32,21,32
32,22,32
32,23,32
32,24,32
32,25,32
32,26,32
32,27,32
32,28,32
32,29,32
32,30,32
32,31,32
32,32,32
32,33,32
32,34,32
32,35,32
32,36,32
32,37,32
32,38,32
32,39,32
32,40,32
32,41,32
32,42,32
32,43,32
33,20,32
33,21,32
33,22,32
33,23,32
33,24,32
33,25,32
33,26,32
33,27,32
33,28,32
33,29,32
33,30,32
33,31,32
33,32,32
33,33,32
33,34,32
33,35,32
33,36,32
33,37,32
33,38,32
33,39,32
33,40,32
33,41,32
33,42,32
33,43,32
34,20,32
34,21,32
34,22,32
34,23,32
34,24,32
34,25,32
34,26,32
34,27,32
34,28,32
34,29,32
34,30,32
34,31,32
34,32,32
34,33,32
34,34,32
34,35,32
34,36,32
34,37,32
34,38,32
34,39,32
34,40,32
34,41,32
34,42,32
34,43,32
35,20,32
35,21,32
35,22,32
35,23,32
35,24,32
35,25,32
35,26,32
35,27,32
35,28,32
35,29,32
35,30,32
35,31,32
35,32,32
35,33,32
35,34,32
35,35,32
35,36,32
35,37,32
35,38,32
35,39,32
35,40,32
35,41,32
35,42,32
35,43,32
36,21,32
36,22,32
36,23,32
36,24,32
36,25,32
36,26,32
36,27,32
36,28,32
36,29,32
36,30,32
36,31,32
36,32,32
36,33,32
36,34,32
36,35,32
36,36,32
36,37,32
36,38,32
36,39,32
36,40,32
36,41,32
36,42,32
37,21,32
37,22,32
37,23,32
37,24,32
37,25,32
37,26,32
37,27,32
37,28,32
37,29,32
37,30,32
37,31,32
37,32,32
37,33,32
37,34,32
37,35,32
37,36,32
37,37,32
37,38,32
37,39,32
37,40,32
37,41,32
37,42,32
38,22,32
38,23,32
38,24,32
38,25,32
38,26,32
38,27,32
38,28,32
38,29,32
38,30,32
38,31,32
38,32,32
38,33,32
38,34,32
38,35,32
38,36,32
38,37,32
38,38,32
38,39,32
38,40,32
38,41,32
39,23,32
39,24,32
39,25,32
39,26,32
39,27,32
39,28,32
39,29,32
39,30,32
39,31,32
39,32,32
39,33,32
39,34,32
39,35,32
39,36,32
39,37,32
39,38,32
39,39,32
39,40,32
40,24,32
40,25,32
40,26,32
40,27,32
40,28,32
40,29,32
40,30,32
40,31,32
40,32,32
40,33,32
40,34,32
40,35,32
40,36,32
40,37,32
40,38,32
40,39,32
41,25,32
41,26,32
41,27,32
41,28,32
41,29,32
41,30,32
41,31,32
41,32,32
41,33,32
41,34,32
41,35,32
41,36,32
41,37,32
41,38,32
42,26,32
42,27,32
42,28,32
42,29,32
42,30,32
42,31,32
42,32,32
42,33,32
42,34,32
42,35,32
42,36,32
42,37,32
43,28,32
43,29,32
43,30,32
43,31,32
43,32,32
43,33,32
43,34,32
43,35,32
20,28,33
20,29,33
20,30,33
20,31,33
20,32,33
20,33,33
20,34,33
20,35,33
21,26,33
21,27,33
21,28,33
21,29,33
21,30,33
21,31,33
21,32,33
21,33,33
21,34,33
21,35,33
21,36,33
21,37,33
22,25,33
22,26,33
22,27,33
22,28,33
22,29,33
22,30,33
22,31,33
22,32,33
22,33,33
22,34,33
22,35,33
22,36,33
22,37,33
22,38,33
23,24,33
23,25,33
23,26,33
23,27,33
23,28,33
23,29,33
23,30,33
23,31,33
23,32,33
23,33,33
23,34,33
23,35,33
23,36,33
23,37,33
23,38,33
23,39,33
24,23,33
24,24,33
24,25,33
24,26,33
24,27,33
24,28,33
24,29,33
24,30,33
24,31,33
24,32,33
24,33,33
24,34,33
24,35,33
24,36,33
24,37,33
24,38,33
24,39,33
24,40,33
25,22,33
25,23,33
25,24,33
25,25,33
25,26,33
25,27,33
25,28,33
25,29,33
25,30,33
25,31,33
25,32,33
25,33,33
25,34,33
25,35,33
25,36,33
25,37,33
25,38,33
25,39,33
25,40,33
25,41,33
26,21,33
26,22,33
26,23,33
26,24,33
26,25,33
26,26,33
26,27,33
26,28,33
26,29,33
26,30,33
26,31,33
26,32,33
26,33,33
26,34,33
26,35,33
26,36,33
26,37,33
26,38,33
26,39,33
26,40,33
26,41,33
26,42,33
27,21,33
27,22,33
27,23,33
27,24,33
27,25,33
27,26,33
27,27,33
27,28,33
27,29,33
27,30,33
27,31,33
27,32,33
27,33,33
27,34,33
27,35,33
27,36,33
27,37,33
27,38,33
27,39,33
27,40,33
27,41,33
27,42,33
28,20,33
28,21,33
28,22,33
28,23,33
28,24,33
28,25,33
28,26,33
28,27,33
28,28,33
28,29,33
28,30,33
28,31,33
28,32,33
28,33,33
28,34,33
28,35,33
28,36,33
28,37,33
28,38,33
28,39,33
28,40,33
28,41,33
28,42,33
28,43,33
29,20,33
29,21,33
29,22,33
29,23,33
29,24,33
29,25,33
29,26,33
29,27,33
29,28,33
29,29,33
29,30,33
29,31,33
29,32,33
29,33,33
29,34,33
29,35,33
29,36,33
29,37,33
29,38,33
29,39,33
29,40,33
29,41,33
29,42,33
29,43,33
30,20,33
30,21,33
30,22,33
30,23,33
30,24,33
30,25,33
30,26,33
30,27,33
30,28,33
30,29,33
30,30,33
30,31,33
30,32,33
30,33,33
30,34,33
30,35,33
30,36,33
30,37,33
30,38,33
30,39,33
30,40,33
30,41,33
30,42,33
30,43,33
31,20,33
31,21,33
31,22,33
31,23,33
31,24,33
31,25,33
31,26,33
31,27,33
31,28,33
31,29,33
31,30,33
31,31,33
31,32,33
31,33,33
31,34,33
31,35,33
31,36,33
31,37,33
31,38,33
31,39,33
31,40,33
31,41,33
31,42,33
31,43,33
32,20,33
32,21,33
32,22,33
32,23,33
32,24,33
32,25,33
32,26,33
32,27,33
32,28,33
32,29,33
32,30,33
32,31,33
32,32,33
32,33,33
32,34,33
32,35,33
32,36,33
32,37,33
32,38,33
32,39,33
32,40,33
32,41,33
32,42,33
32,43,33
33,20,33
33,21,33
33,22,33
33,23,33
33,24,33
33,25,33
33,26,33
33,27,33
33,28,33
33,29,33
33,30,33
33,31,33
33,32,33
33,33,33
33,34,33
33,35,33
33,36,33
33,37,33
33,38,33
33,39,33
33,40,33
33,41,33
33,42,33
33,43,33
34,20,33
34,21,33
34,22,33
34,23,33
34,24,33
34,25,33
34,26,33
34,27,33
34,28,33
34,29,33
34,30,33
34,31,33
34,32,33
34,33,33
34,34,33
34,35,33
34,36,33
34,37,33
34,38,33
34,39,33
34,40,33
34,41,33
34,42,33
34,43,33
35,20,33
35,21,33
35,22,33
35,23,33
35,24,33
35,25,33
35,26,33
35,27,33
35,28,33
35,29,33
35,30,33
35,31,33
35,32,33
35,33,33
35,34,33
35,35,33
35,36,33
35,37,33
35,38,33
35,39,33
35,40,33
35,41,33
35,42,33
35,43,33
36,21,33
36,22,33
36,23,33
36,24,33
36,25,33
36,26,33
36,27,33
36,28,33
36,29,33
36,30,33
36,31,33
36,32,33
36,33,33
36,34,33
36,35,33
36,36,33
36,37,33
36,38,33
36,39,33
36,40,33
36,41,33
36,42,33
37,21,33
37,22,33
37,23,33
37,24,33
37,25,33
37,26,33
37,27,33
37,28,33
37,29,33
37,30,33
37,31,33
37,32,33
37,33,33
37,34,33
37,35,33
37,36,33
37,37,33
37,38,33
37,39,33
37,40,33
37,41,33
37,42,33
38,22,33
38,23,33
38,24,33
38,25,33
38,26,33
38,27,33
38,28,33
38,29,33
38,30,33
38,31,33
38,32,33
38,33,33
38,34,33
38,35,33
38,36,33
38,37,33
38,38,33
38,39,33
38,40,33
38,41,33
39,23,33
39,24,33
39,25,33
39,26,33
39,27,33
39,28,33
39,29,33
39,30,33
39,31,33
39,32,33
39,33,33
39,34,33
39,35,33
39,36,33
39,37,33
39,38,33
39,39,33
39,40,33
40,24,33
40,25,33
40,26,33
40,27,33
40,28,33
40,29,33
40,30,33
40,31,33
40,32,33
40,33,33
40,34,33
40,35,33
40,36,33
40,37,33
40,38,33
40,39,33
41,25,33
41,26,33
41,27,33
41,28,33
41,29,33
41,30,33
41,31,33
41,32,33
41,33,33
41,34,33
41,35,33
41,36,33
41,37,33
41,38,33
42,26,33
42,27,33
42,28,33
42,29,33
42,30,33
42,31,33
42,32,33
42,33,33
42,34,33
42,35,33
42,36,33
42,37,33
43,28,33
43,29,33
43,30,33
43,31,33
43,32,33
43,33,33
43,34,33
43,35,33
20,28,34
20,29,34
20,30,34
20,31,34
20,32,34
20,33,34
20,34,34
20,35,34
21,26,34
21,27,34
21,28,34
21,29,34
21,30,34
21,31,34
21,32,34
21,33,34
21,34,34
21,35,34
21,36,34
21,37,34
22,25,34
22,26,34
22,27,34
22,28,34
22,29,34
22,30,34
22,31,34
22,32,34
22,33,34
22,34,34
22,35,34
22,36,34
22,37,34
22,38,34
23,24,34
23,25,34
23,26,34
23,27,34
23,28,34
23,29,34
23,30,34
23,31,34
23,32,34
23,33,34
23,34,34
23,35,34
23,36,34
23,37,34
23,38,34
23,39,34
24,23,34
24,24,34
24,25,34
24,26,34
24,27,34
24,28,34
24,29,34
24,30,34
24,31,34
24,32,34
24,33,34
24,34,34
24,35,34
24,36,34
24,37,34
24,38,34
24,39,34
24,40,34
25,22,34
25,23,34
25,24,34
25,25,34
25,26,34
25,27,34
25,28,34
25,29,34
25,30,34
25,31,34
25,32,34
25,33,34
25,34,34
25,35,34
25,36,34
25,37,34
25,38,34
25,39,34
25,40,34
25,41,34
26,21,34
26,22,34
26,23,34
26,24,34
26,25,34
26,26,34
26,27,34
26,28,34
26,29,34
26,30,34
26,31,34
26,32,34
26,33,34
26,34,34
26,35,34
26,36,34
26,37,34
26,38,34
26,39,34
26,40,34
26,41,34
26,42,34
27,21,34
27,22,34
27,23,34
27,24,34
27,25,34
27,26,34
27,27,34
27,28,34
27,29,34
27,30,34
27,31,34
27,32,34
27,33,34
27,34,34
27,35,34
27,36,34
27,37,34
27,38,34
27,39,34
27,40,34
27,41,34
27,42,34
28,20,34
28,21,34
28,22,34
28,23,34
28,24,34
28,25,34
28,26,34
28,27,34
28,28,34
28,29,34
28,30,34
28,31,34
28,32,34
28,33,34
28,34,34
28,35,34
28,36,34
28,37,34
28,38,34
28,39,34
28,40,34
28,41,34
28,42,34
28,43,34
29,20,34
29,21,34
29,22,34
29,23,34
29,24,34
29,25,34
29,26,34
29,27,34
29,28,34
29,29,34
29,30,34
29,31,34
29,32,34
29,33,34
29,34,34
29,35,34
29,36,34
29,37,34
29,38,34
29,39,34
29,40,34
29,41,34
29,42,34
29,43,34
30,20,34
30,21,34
30,22,34
30,23,34
30,24,34
30,25,34
30,26,34
30,27,34
30,28,34
30,29,34
30,30,34
30,31,34
30,32,34
30,33,34
30,34,34
30,35,34
30,36,34
30,37,34
30,38,34
30,39,34
30,40,34
30,41,34
30,42,34
30,43,34
31,20,34
31,21,34
31,22,34
31,23,34
31,24,34
31,25,34
31,26,34
31,27,34
31,28,34
31,29,34
31,30,34
31,31,34
31,32,34
31,33,34
31,34,34
31,35,34
31,36,34
31,37,34
31,38,34
31,39,34
31,40,34
31,41,34
31,42,34
31,43,34
32,20,34
32,21,34
32,22,34
32,23,34
32,24,34
32,25,34
32,26,34
32,27,34
32,28,34
32,29,34
32,30,34
32,31,34
32,32,34
32,33,34
32,34,34
32,35,34
32,36,34
32,37,34
32,38,34
32,39,34
32,40,34
32,41,34
32,42,34
32,43,34
33,20,34
33,21,34
33,22,34
33,23,34
33,24,34
33,25,34
33,26,34
33,27,34
33,28,34
33,29,34
33,30,34
33,31,34
33,32,34
33,33,34
33,34,34
33,35,34
33,36,34
33,37,34
33,38,34
33,39,34
33,40,34
33,41,34
33,42,34
33,43,34
34,20,34
34,21,34
34,22,34
34,23,34
34,24,34
34,25,34
34,26,34
34,27,34
34,28,34
34,29,34
34,30,34
34,31,34
34,32,34
34,33,34
34,34,34
34,35,34
34,36,34
34,37,34
34,38,34
34,39,34
34,40,34
34,41,34
34,42,34
34,43,34
35,20,34
35,21,34
35,22,34
35,23,34
35,24,34
35,25,34
35,26,34
35,27,34
35,28,34
35,29,34
35,30,34
35,31,34
35,32,34
35,33,34
35,34,34
35,35,34
35,36,34
35,37,34
35,38,34
35,39,34
35,40,34
35,41,34
35,42,34
35,43,34
36,21,34
36,22,34
36,23,34
36,24,34
36,25,34
36,26,34
36,27,34
36,28,34
36,29,34
36,30,34
36,31,34
36,32,34
36,33,34
36,34,34
36,35,34
36,36,34
36,37,34
36,38,34
36,39,34
36,40,34
36,41,34
36,42,34
37,21,34
37,22,34
37,23,34
37,24,34
37,25,34
37,26,34
37,27,34
37,28,34
37,29,34
37,30,34
37,31,34
37,32,34
37,33,34
37,34,34
37,35,34
37,36,34
37,37,34
37,38,34
37,39,34
37,40,34
37,41,34
37,42,34
38,22,34
38,23,34
38,24,34
38,25,34
38,26,34
38,27,34
38,28,34
38,29,34
38,30,34
38,31,34
38,32,34
38,33,34
38,34,34
38,35,34
38,36,34
38,37,34
38,38,34
38,39,34
38,40,34
38,41,34
39,23,34
39,24,34
39,25,34
39,26,34
39,27,34
39,28,34
39,29,34
39,30,34
39,31,34
39,32,34
39,33,34
39,34,34
39,35,34
39,36,34
39,37,34
39,38,34
39,39,34
39,40,34
40,24,34
40,25,34
40,26,34
40,27,34
40,28,34
40,29,34
40,30,34
40,31,34
40,32,34
40,33,34
40,34,34
40,35,34
40,36,34
40,37,34
40,38,34
40,39,34
41,25,34
41,26,34
41,27,34
41,28,34
41,29,34
41,30,34
41,31,34
41,32,34
41,33,34
41,34,34
41,35,34
41,36,34
41,37,34
41,38,34
42,26,34
42,27,34
42,28,34
42,29,34
42,30,34
42,31,34
42,32,34
42,33,34
42,34,34
42,35,34
42,36,34
42,37,34
43,28,34
43,29,34
43,30,34
43,31,34
43,32,34
43,33,34
43,34,34
43,35,34
20,28,35
20,29,35
20,30,35
20,31,35
20,32,35
20,33,35
20,34,35
20,35,35
21,26,35
21,27,35
21,28,35
21,29,35
21,30,35
21,31,35
21,32,35
21,33,35
21,34,35
21,35,35
21,36,35
21,37,35
22,25,35
22,26,35
22,27,35
22,28,35
22,29,35
22,30,35
22,31,35
22,32,35
22,33,35
22,34,35
22,35,35
22,36,35
22,37,35
22,38,35
23,24,35
23,25,35
23,26,35
23,27,35
23,28,35
23,29,35
23,30,35
23,31,35
23,32,35
23,33,35
23,34,35
23,35,35
23,36,35
23,37,35
23,38,35
23,39,35
24,23,35
24,24,35
24,25,35
24,26,35
24,27,35
24,28,35
24,29,35
24,30,35
24,31,35
24,32,35
24,33,35
24,34,35
24,35,35
24,36,35
24,37,35
24,38,35
24,39,35
24,40,35
25,22,35
25,23,35
25,24,35
25,25,35
25,26,35
25,27,35
25,28,35
25,29,35
25,30,35
25,31,35
25,32,35
25,33,35
25,34,35
25,35,35
25,36,35
25,37,35
25,38,35
25,39,35
25,40,35
25,41,35
26,21,35
26,22,35
26,23,35
26,24,35
26,25,35
26,26,35
26,27,35
26,28,35
26,29,35
26,30,35
26,31,35
26,32,35
26,33,35
26,34,35
26,35,35
26,36,35
26,37,35
26,38,35
26,39,35
26,40,35
26,41,35
26,42,35
27,21,35
27,22,35
27,23,35
27,24,35
27,25,35
27,26,35
27,27,35
27,28,35
27,29,35
27,30,35
27,31,35
27,32,35
27,33,35
27,34,35
27,35,35
27,36,35
27,37,35
27,38,35
27,39,35
27,40,35
27,41,35
27,42,35
28,20,35
28,21,35
28,22,35
28,23,35
28,24,35
28,25,35
28,26,35
28,27,35
28,28,35
28,29,35
28,30,35
28,31,35
28,32,35
28,33,35
28,34,35
28,35,35
28,36,35
28,37,35
28,38,35
28,39,35
28,40,35
28,41,35
28,42,35
28,43,35
29,20,35
29,21,35
29,22,35
29,23,35
29,24,35
29,25,35
29,26,35
29,27,35
29,28,35
29,29,35
29,30,35
29,31,35
29,32,35
29,33,35
29,34,35
29,35,35
29,36,35
29,37,35
29,38,35
29,39,35
29,40,35
29,41,35
29,42,35
29,43,35
30,20,35
30,21,35
30,22,35
30,23,35
30,24,35
30,25,35
30,26,35
30,27,35
30,28,35
30,29,35
30,30,35
30,31,35
30,32,35
30,33,35
30,34,35
30,35,35
30,36,35
30,37,35
30,38,35
30,39,35
30,40,35
30,41,35
30,42,35
30,43,35
31,20,35
31,21,35
31,22,35
31,23,35
31,24,35
31,25,35
31,26,35
31,27,35
31,28,35
31,29,35
31,30,35
31,31,35
31,32,35
31,33,35
31,34,35
31,35,35
31,36,35
31,37,35
31,38,35
31,39,35
31,40,35
31,41,35
31,42,35
31,43,35
32,20,35
32,21,35
32,22,35
32,23,35
32,24,35
32,25,35
32,26,35
32,27,35
32,28,35
32,29,35
32,30,35
32,31,35
32,32,35
32,33,35
32,34,35
32,35,35
32,36,35
32,37,35
32,38,35
32,39,35
32,40,35
32,41,35
32,42,35
32,43,35
33,20,35
33,21,35
33,22,35
33,23,35
33,24,35
33,25,35
33,26,35
33,27,35
33,28,35
33,29,35
33,30,35
33,31,35
33,32,35
33,33,35
33,34,35
33,35,35
33,36,35
33,37,35
33,38,35
33,39,35
33,40,35
33,41,35
33,42,35
33,43,35
34,20,35
34,21,35
34,22,35
34,23,35
34,24,35
34,25,35
34,26,35
34,27,35
34,28,35
34,29,35
34,30,35
34,31,35
34,32,35
34,33,35
34,34,35
34,35,35
34,36,35
34,37,35
34,38,35
34,39,35
34,40,35
34,41,35
34,42,35
34,43,35
35,20,35
35,21,35
35,22,35
35,23,35
35,24,35
35,25,35
35,26,35
35,27,35
35,28,35
35,29,35
35,30,35
35,31,35
35,32,35
35,33,35
35,34,35
35,35,35
35,36,35
35,37,35
35,38,35
35,39,35
35,40,35
35,41,35
35,42,35
35,43,35
36,21,35
36,22,35
36,23,35
36,24,35
36,25,35
36,26,35
36,27,35
36,28,35
36,29,35
36,30,35
36,31,35
36,32,35
36,33,35
36,34,35
36,35,35
36,36,35
36,37,35
36,38,35
36,39,35
36,40,35
36,41,35
36,42,35
37,21,35
37,22,35
37,23,35
37,24,35
37,25,35
